№ испытания,Модуль сигнала,Тип_измерения,Количество импульсов,Фаза Hor,Фаза Ver,Уровень шума,Азимут,У.М.,Секунда,Дальность (м),Доля сигнала в ВП
1,596.12,4,1,0.3078557106213063,1.082765372788058,84.30264649964792,14.79366478821889,14.05601147668713,1956.234414880986,2698.99429596622,0.0106469219037858
1,605.48,4,1,2.809607407790554,0.2212787549692427,77.9389478659444,14.79335197646074,14.05774810750797,1956.234414880986,2698.841156324816,0.0034009154149473
1,477.62,4,1,-0.5306419836376064,2.488124156706971,78.49817597897164,14.79297804556614,14.05948417604111,1956.248383240764,2698.677807373985,0.1380031808261025
1,443.57,4,1,2.460093225157179,3.117017604268406,85.19106562956351,14.79266525174636,14.06122079344478,1956.248383240764,2698.514458423154,0.003349094528687
1,566.37,4,1,-1.005123605466344,2.761303258970768,79.7812277134703,14.7919785621453,14.06469345230944,1956.248383240764,2698.197969830918,0.0405926055262697
1,470.83,4,1,-0.715363903040977,2.103355700679174,84.53466667420177,14.79129190765007,14.06816608411587,1956.262351568782,2697.871271929255,0.0133791036959343
1,457.16,4,1,-0.2569950339732862,-0.376244119020939,82.85103309987511,14.79029255738304,14.07337525943252,1956.27631992856,2697.391434386188,0.0093181866795359
1,446.29,4,1,-2.62095818153516,-2.568294872420077,82.07961559644392,14.7899794554539,14.07510607926482,1956.27631992856,2697.228085435357,0.0532751232212956
1,465.05,4,1,1.371829080300493,-3.030013477274031,81.40933509217724,14.78966674285442,14.07684263656556,1956.27631992856,2697.074945793953,0.0017528009729344
1,439.57,4,1,-0.7259810360417551,-3.006666151204611,80.6696468433859,14.78898021223314,14.08031517418803,1956.290288256577,2696.74824789229,0.0010274623024662
1,520.93,4,1,1.264917455390044,-1.053147217418122,80.73310535266559,14.78860677381776,14.08205689827316,1956.290288256577,2696.595108250886,0.0465640940641133
1,4612.3,1,2,-0.8152211754091503,1.241225079994488,94.78123284445608,0.4294548437345323,19.138044216254,1956.304256616355,2272.204324681819,0.8182828888412321
1,2103.63,1,1,1.570796326794897,1.570796326794897,90.81309293606073,-48.34225255728087,50.82283999359385,1956.318224976133,1180.645379370712,0.087583786193402
1,4901.55,1,2,2.873084887778563,-2.763547062900855,96.99434835558512,20.29114642724555,19.30764994856146,1956.332193304151,2250.254309413868,0.253980794071187
1,1483.12,1,2,1.570796326794897,1.570796326794897,90.56719121260193,20.50948817021704,14.140091868462,1956.374098351725,2692.501175170677,0.5045834320995766
1,2018.29,1,2,1.570796326794897,1.570796326794897,100.6313141686771,21.76479385808656,16.18787860138785,1956.429971759077,2520.22928790025,0.4687101754044554
1,2320.44,1,2,1.570796326794897,1.570796326794897,91.77290288891597,5.948214484258877,17.76800307641345,1956.443940118855,2353.756288384331,0.7229440357265708
1,1903.41,4,1,1.570796326794897,1.570796326794897,81.16938260396341,21.75368951217516,16.19627374554585,1956.443940118855,2519.55547347807,0.6040804668704202
1,2021.5,4,1,3.03687348444211,-2.678353146138278,87.37641804288272,21.74949709539456,16.19945409300082,1956.457908446873,2519.290031432969,0.5522515379898592
1,1725.4,4,1,0.0113407184430407,0.3876289557248448,83.81480920956032,21.74152535497398,16.20549775919428,1956.47187680665,2518.789775271049,0.5417946269532163
1,1467.66,4,1,-1.436222629223354,-0.9854580017684416,77.70296153456057,21.73946054146926,16.20708103080533,1956.47187680665,2518.657054248498,0.7139758321016523
1,1968.49,4,1,1.167851529440408,1.617994901431054,81.66515220771097,21.71424290952251,16.22615509575264,1956.513781854224,2517.064401977893,0.534779824431445
1,1913.9,4,1,-0.3054822709014308,0.1266926125659317,82.69833606192086,21.71217823340793,16.22773796978224,1956.527750214002,2516.931680955343,0.4982859507896777
1,1836.63,4,1,-1.499204534457203,-1.132878648941437,83.77911379809052,21.7100508967579,16.22933427742577,1956.527750214002,2516.798959932793,0.4833596863239288
1,1773.32,4,1,-2.126838236440408,-1.685709437615327,84.05674477618915,21.70798624162981,16.23091709038752,1956.527750214002,2516.666238910242,0.5080737943175825
1,1040.33,4,1,-2.410749114249444,-1.948864010419026,59.09375368829264,21.70585826596782,16.23250763479858,1956.54171854202,2516.533517887692,0.4601223967081828
1,1688.34,4,1,-2.274236298781995,-1.922342235723199,82.37906043710744,21.7037942924035,16.23409608719201,1956.54171854202,2516.400796865142,0.5523512688070679
1,1723.97,4,1,-1.954148275469007,-1.593662921190092,83.45785509486211,21.70166633831162,16.23568656888188,1956.54171854202,2516.268075842591,0.5205334945225966
1,1927.54,4,1,-1.37082145452496,-0.980289603252908,83.5173474473118,21.69960172505779,16.23726925974373,1956.54171854202,2516.13535482004,0.5456441206992271
1,1731.0,4,1,-0.1442808013953047,0.236504102066932,79.8189062033551,21.69747379250559,16.23885967872821,1956.555686901798,2516.012843106917,0.6525858274420204
1,1894.91,4,1,1.472913350119717,2.00181058736189,83.50743205523686,21.69540986073723,16.24044800901865,1956.555686901798,2515.880122084367,0.548425557498323
1,1903.77,4,1,-2.810874409071657,-2.198672081521282,79.93987398666951,21.69328194968676,16.2420383653022,1956.555686901798,2515.747401061816,0.5825085052682527
1,1948.26,4,1,-0.5977566758879894,0.072147915272955,82.55952057287155,21.6912173781731,16.24362093410407,1956.555686901798,2515.614680039266,0.5401713550012477
1,4526.0,1,2,1.814354066947051,2.361996980169918,92.64545739151164,24.44962409149532,20.59107766674267,1956.569655261576,2195.297596768572,0.7802166261306744
1,601.64,1,1,1.570796326794897,1.570796326794897,77.46895828159174,12.61655396894787,10.81718840406088,1956.765212139667,2990.551754581183,0.0195304387982689
1,666.08,1,2,2.961856261418684,0.6265402763919471,93.9681706943101,14.7207310144695,14.35187462660944,1956.862990562832,2673.052440712329,0.9661808564969796
1,1148.89,4,1,-1.240095820353417,-1.014223479703011,78.58344835081621,20.02726587094921,14.37797994999736,1957.156325895848,2666.130528920854,0.9030201856505063
1,990.46,4,1,-0.6002590389492526,-0.2819482952032583,77.13580110787339,20.02492645906666,14.37922032576314,1957.156325895848,2665.997807898304,0.912373494605532
1,1060.35,4,1,0.5965922547358219,0.9688916814748074,82.40484045650231,20.02252530853098,14.38047352789555,1957.170294255626,2665.875296185181,0.9076095362601696
1,1219.01,4,1,2.478239140174868,2.479677784658101,85.67493676282113,20.02012417410358,14.38172669129892,1957.170294255626,2665.74257516263,0.936005177592258
1,904.78,4,1,-2.052644841074123,-1.938285505095214,79.03360715101898,20.01778534359631,14.3829726806221,1957.170294255626,2665.620063449507,0.9006089295030749
1,1008.09,4,1,0.7804899231891389,0.6792371332442294,84.37602040100256,20.0153842408666,14.38422576751247,1957.184262583644,2665.487342426956,0.9024707865749306
1,1082.92,4,1,-2.944259390496663,-2.87551369515041,81.21697648592318,20.01304490618811,14.38546595620798,1957.184262583644,2665.354621404406,0.9617006875674144
1,1125.14,4,1,0.2559068771506057,0.3713383862330507,94.93194680399532,20.01064383514543,14.38671896660104,1957.184262583644,2665.232109691282,0.860392519105413
1,1014.68,4,1,-2.673764173407818,-2.353640208678027,83.72953683771576,20.00824278017,14.38797193827603,1957.184262583644,2665.099388668732,0.857962157744518
1,1028.11,4,1,0.868866459116168,1.456884413655648,86.25796181682826,20.00350300328217,14.39047063570947,1957.198230943422,2664.844155933058,0.9266386722221026
1,1244.54,4,1,-2.527392213175864,-1.992533474433265,84.12020328546883,20.00116374560854,14.39171063738804,1957.198230943422,2664.721644219935,0.7961519103449073
1,1096.48,4,1,2.757603029386428,-2.901438603519893,71.97186491523892,19.99876275385545,14.39296345609615,1957.198230943422,2664.588923197384,0.8593341402382427
1,1068.17,4,1,2.442411484323173,3.121688567541951,85.88514307481009,19.99402310137874,14.39546185132679,1957.21219927144,2664.33369046171,0.8012392606536919
1,1035.99,4,1,2.35519964294011,-3.117357448057912,80.3464050617425,19.9916221571872,14.39671455485824,1957.21219927144,2664.211178748587,0.914717880028438
1,1071.13,4,1,-2.727174121755287,-2.169091655342397,83.16039333261358,19.98928297631934,14.39795436957312,1957.226167631218,2664.078457726037,0.9002424440581723
1,1094.14,4,1,0.252211085180414,1.005064419988168,84.54656514469171,19.97026242189982,14.40794722669921,1957.254104319014,2663.057526783341,0.805652840515407
1,936.25,4,1,-1.37085553967029,-0.4301988764174285,82.11927716474372,19.9678616354335,14.40919954708894,1957.254104319014,2662.924805760791,0.922851372428926
1,1082.75,4,1,-2.538623918397937,-1.499634617166841,80.26113268989792,19.96552260758037,14.41043898803603,1957.254104319014,2662.802294047667,0.8365216266656416
1,993.4,4,1,2.104313224970862,2.887392887650646,80.8937347042798,19.9631218524767,14.41169123201512,1957.268072678792,2662.669573025117,0.8114320799742567
1,1374.05,4,1,-2.76398332181523,-2.111378730657693,85.10381017930395,5.825719826834519,18.16846378948651,1957.268072678792,2320.300381392202,0.9214490946390408
1,1540.44,4,1,2.734234654352716,1.85761576810388,86.98178543829967,5.819280801309219,18.1899733505321,1957.309977726365,2318.636263955608,0.9479571501710168
1,1639.63,4,1,-1.621497914639441,-2.684367847285466,88.49685734735216,5.818697689546454,18.19193127173724,1957.309977726365,2318.483124314204,0.9563430698342446
1,1693.03,4,1,0.5017625754486311,-0.5433993044480417,81.69093222710583,5.818108324305864,18.19388365903101,1957.309977726365,2318.3299846728,0.9159058546061328
1,1529.53,4,1,2.533427915394105,1.722106932099245,90.10513394190922,5.81694207157715,18.19779948059786,1957.323946086143,2318.023705389991,0.9467510234032028
1,1500.96,4,1,1.564959872313538,0.5166708408330233,80.49116978603676,5.816352688625043,18.19975185535306,1957.323946086143,2317.880775058014,0.9256574140718222
1,1463.26,4,1,-2.361499159388416,-3.064721445798587,74.05211417256365,5.815769547645253,18.20170975572859,1957.323946086143,2317.727635416609,0.9590144115182564
1,1668.17,4,1,0.4912438873266339,-0.2902275589279129,78.84719778000992,5.815186208964526,18.20366192254679,1957.337914414161,2317.574495775205,0.9645206961222988
1,1596.22,4,1,-2.646401145219564,2.777366797052246,84.78850071132052,5.8145970001567,18.20562001418821,1957.337914414161,2317.421356133801,0.9424400189489216
1,1457.55,4,1,0.5395776139271321,-0.206253532351712,77.30634585156253,5.814013649750643,18.20757217270402,1957.337914414161,2317.268216492396,0.9331118609727216
1,1482.04,4,1,-2.291373315447598,-2.978134710080786,82.88077927609994,5.813424429093004,18.20953025599508,1957.351882773939,2317.115076850992,0.941962165672505
1,1680.12,4,1,1.997048329716073,0.91754524920853,81.98046167569441,5.812841066952402,18.21148240621768,1957.351882773939,2316.972146519015,0.9434924220057954
1,1625.65,4,1,-0.3025487966923289,-1.318945614192353,82.48614667151692,5.812257890859549,18.2134402816853,1957.351882773939,2316.819006877611,0.9647126952672698
1,1779.07,4,1,-2.531108147604681,2.720984968800108,77.40153361548207,5.811668460551319,18.21539262310616,1957.351882773939,2316.665867236206,0.9246273073093304
1,1675.85,4,1,1.408438051745797,0.3986860540550936,84.3046295780629,5.811085272714839,18.21735049028275,1957.365851133717,2316.512727594802,0.9062935475433398
1,1479.77,4,1,-0.7252113466961163,-1.602041250511176,85.11174249296391,5.810502079035578,18.21930835332456,1957.365851133717,2316.359587953397,0.931892833931798
1,1534.39,4,1,-2.496102816891332,3.068155491783383,76.44370674104181,5.809912630939562,18.2212606822826,1957.365851133717,2316.21665762142,0.9187187330650384
1,3175.59,1,2,2.612076679328303,1.631300581664785,96.30423706716856,24.15968122026645,21.09270390734491,1957.379819461735,2164.251086801204,0.6998792251923722
1,2601.63,4,1,1.570796326794897,1.570796326794897,84.51285281163689,24.15732566480445,21.09659519966989,1957.379819461735,2163.99585406553,0.7345630391892445
1,2809.16,4,1,1.330898611823369,1.120412513293201,79.61068296978114,24.15596756674024,21.09886009925848,1957.393787821513,2163.852923733553,0.6778513609646436
1,2760.52,4,1,-1.24813343627693,-1.473771412322872,87.43789347374741,24.15460849961978,21.10111932283459,1957.393787821513,2163.709993401576,0.613612624514511
1,2479.24,4,1,2.661214860985077,2.500072663286113,76.62218379839092,24.15325042361509,21.10338419812973,1957.393787821513,2163.567063069598,0.7147833440646019
1,2703.28,4,1,0.7340052305613485,0.4762957900516264,82.9323393148897,24.15189235865549,21.10564906128741,1957.407756181291,2163.413923428194,0.677487661653434
1,2772.69,4,1,-1.090927971439051,-1.337737265091695,80.4653897666419,24.15053332445434,21.10790824842904,1957.407756181291,2163.270993096216,0.728092345080632
1,2782.92,4,1,-2.580408997150288,-2.939172077056187,81.25267189739301,24.14917528150745,21.11017308731924,1957.407756181291,2163.12806276424,0.7054232528446501
1,2742.31,4,1,2.415783284086494,2.165728702994061,80.90959933159971,24.14775144322213,21.11244659941314,1957.407756181291,2162.985132432262,0.7680191265057447
1,2957.66,4,1,1.574438042979345,1.330160210246727,85.9624831329947,24.14639244154789,21.11470574961584,1957.421724509309,2162.842202100284,0.6912324118360218
1,2817.82,4,1,1.075836638779959,0.7960926198875751,80.8917516258648,24.14503443126361,21.11697055159712,1957.421724509309,2162.699271768307,0.709045016374905
1,2804.78,4,1,0.8452800656167375,0.458884699115332,93.81349057794088,24.14367643197739,21.11923534146695,1957.421724509309,2162.55634143633,0.6600671751628057
1,2931.47,4,1,0.6047839174855522,0.2568282935281085,80.04299406424899,24.14231746308158,21.12149445531302,1957.421724509309,2162.413411104352,0.6818228652893796
1,2591.44,4,1,0.7417793511902179,0.475418553237054,84.62192212446135,24.13960151932117,21.12602397452321,1957.435692869087,2162.127550440397,0.7030353726441501
1,2574.24,4,1,2.02323318158701,1.731997028114025,79.63249683234602,24.13824258313361,21.12828305205148,1957.435692869087,2161.984620108421,0.6469789574956498
1,2384.0,4,1,2.935997245467568,2.783209184081282,82.1827356740234,24.1368846386126,21.13054778141779,1957.435692869087,2161.831480467016,0.7384893434558127
1,2660.43,4,1,-1.921055126262276,-2.246246975335439,83.75928301394062,24.13552670504284,21.13281249869863,1957.449661228865,2161.688550135039,0.7010347579945567
1,2662.52,4,1,-0.3616237617140587,-0.7308887263070156,85.51430741120693,24.13410199190967,21.1350802198204,1957.449661228865,2161.545619803062,0.6557220876965852
1,2833.87,4,1,1.6334463249943,1.310666592013956,80.5050513349417,24.13274407983835,21.13734491239498,1957.449661228865,2161.402689471084,0.6610686625058981
1,2857.19,4,1,-2.261401259877747,-2.59074658307846,84.1063217365639,24.13138617869465,21.13960959289711,1957.463629556882,2161.259759139107,0.6997794248524648
1,2802.4,4,1,0.4741716718011364,0.0123344121518297,81.08609331053383,24.13002730738868,21.14186859736337,1957.463629556882,2161.116828807129,0.6600982652613365
1,2720.58,4,1,-3.091811838671363,2.802301013639562,81.89915546067981,24.12866942802289,21.14413325372789,1957.463629556882,2160.973898475152,0.6814024366630707
1,2739.6,4,1,-0.1960290392001213,-0.5492734220477493,84.13805099120373,24.12731155956131,21.14639789803293,1957.463629556882,2160.830968143174,0.6338475340693529
1,2557.98,4,1,2.922975397175997,2.568449167353545,82.73403147339067,24.12595370199614,21.14866253028283,1957.47759791666,2160.688037811197,0.6495844014968642
1,2551.35,4,1,-0.0679554642025726,-0.375711859988127,86.01999240702942,24.12459487402213,21.15092148649139,1957.47759791666,2160.54510747922,0.7615689334922763
1,2430.62,4,1,-2.565551915697182,-2.933047412029449,77.04656257919882,24.12323703817247,21.15318609463826,1957.47759791666,2160.402177147242,0.7185558291863767
1,2536.92,4,1,1.601728290692128,1.229024438874901,80.28492963087781,24.1218792131958,21.15545069074297,1957.47759791666,2160.259246815265,0.6228943390572521
1,2531.44,4,1,0.2414182030269364,-0.0843759855502205,82.91845776598477,24.12052041762555,21.15770961080212,1957.491566244678,2160.10610717386,0.6790758950876059
1,798.79,1,2,-0.5834228254126619,-1.088910288865597,92.76840825324103,14.633526077396,14.69523223614167,1957.561408011808,2644.22135089061,0.7270797128228399
1,1385.24,1,2,1.570796326794897,1.570796326794897,89.83543527747055,19.62769795519234,14.68210227649708,1957.826806625268,2644.006955392644,0.991586021711432
1,2314.1,1,2,1.570796326794897,1.570796326794897,93.82935520526078,23.8941056266503,21.49942776481247,1958.050300222915,2138.370487403875,0.3049219669727586
1,2607.75,1,2,1.570796326794897,1.570796326794897,85.57181668524163,19.15779656132259,20.2260630955817,1958.064268550933,2189.896872081713,0.7177115840989339
1,1260.14,1,2,1.570796326794897,1.570796326794897,92.60182966638186,14.59856541007437,15.01964433787077,1958.231888741228,2616.19679651362,0.7336331540967653
1,2506.26,1,2,1.570796326794897,1.570796326794897,90.98958691499485,5.632523604432399,18.79770781575616,1958.357603883949,2276.430978784579,0.6644123852344597
1,1491.64,1,1,1.570796326794897,1.570796326794897,78.76390848658032,11.1670090822114,11.33592062044399,1958.427445619319,2950.745657125488,0.985265588103012
1,1520.5,1,2,-2.850368699067289,-0.1485249268365562,93.33755175834322,19.20417466259457,14.96893453688261,1958.511255714466,2621.12789296684,0.6476941477977021
1,2165.51,1,2,1.570796326794897,1.570796326794897,93.20865166136886,18.68340660911204,20.5255032812116,1958.748717640131,2166.374623162011,0.7228505604049361
1,1569.91,4,1,1.570796326794897,1.570796326794897,80.82036080292515,18.67908856722981,20.52863631041816,1958.762685999909,2166.170436973472,0.781185244927833
1,1561.74,4,1,0.2887894976359814,0.9902934127310988,78.93643630868446,18.67648671010593,20.53053105186835,1958.762685999909,2166.037715950921,0.8598953815882547
1,1467.65,4,1,2.35710863635349,2.960328178303953,80.62601911825611,18.65827347376629,20.54379311597309,1958.790622687704,2165.149506030776,0.7737142117879161
1,1431.52,4,1,1.181278452824815,1.53988409423535,80.66766376497091,18.65567226912569,20.54569322784645,1958.790622687704,2165.016785008225,0.7848020169032904
1,1505.49,4,1,0.4812790924026137,0.7304319475989025,75.09323034043348,18.65307033569822,20.54758760741998,1958.790622687704,2164.894273295102,0.754121425655234
1,1545.36,4,1,0.0502547385879944,0.6386011894657148,85.24262566835328,18.65046839372406,20.5494819467999,1958.804591047482,2164.761552272552,0.7483745700354827
1,1463.59,4,1,-1.30736608616375,-0.7962942050988342,80.85010697915,18.64786644318876,20.5513762459894,1958.804591047482,2164.639040559428,0.8005199111907966
1,1564.68,4,1,-0.5121861276579821,-0.1815918088406251,89.02633928415456,18.64526448407786,20.55327050499167,1958.804591047482,2164.506319536878,0.7465031563941742
1,1480.13,4,1,0.3804828053824164,0.8953922861036667,79.10698105237363,18.64266251637691,20.55516472380988,1958.804591047482,2164.383807823755,0.7709146801509402
1,1609.78,4,1,1.980019754245684,2.480504942752239,78.15906957000831,18.64006054007145,20.55705890244723,1958.8185593755,2164.251086801204,0.829740392127753
1,1515.14,4,1,-2.009052376294029,-1.698850321393519,80.05489253473894,18.63739480461702,20.55895960734923,1958.8185593755,2164.128575088081,0.8085085478448675
1,1755.47,4,1,0.5417334987797391,0.8691786085913635,88.58411279761174,18.63479281108324,20.56085370466059,1958.8185593755,2163.99585406553,0.774566838381152
1,1532.63,4,1,-2.837587673915441,-2.483780174869553,85.8454815065103,18.63219080890137,20.56274776180068,1958.8185593755,2163.873342352407,0.832019462120266
1,1711.51,4,1,0.5415416013784937,1.019365342013254,83.4994997415769,18.62958879805696,20.56464177877265,1958.832527735278,2163.740621329856,0.7334638289127774
1,1582.32,4,1,-1.752703669066893,-1.511714799770121,85.3378134322728,18.62698677853557,20.56653575557969,1958.832527735278,2163.618109616733,0.7476600730519407
1,1706.49,4,1,2.84720156340942,-3.110517418990049,78.61517760545607,18.62438475032274,20.568429692225,1958.832527735278,2163.485388594182,0.7608651428862171
1,1520.8,4,1,1.754038939255607,2.186408457327696,78.19079882464816,18.62178271340401,20.57032358871173,1958.832527735278,2163.362876881059,0.8263082558796819
1,1689.79,4,1,1.334986241891843,1.742629568330395,78.7658915649953,18.61918066776495,20.57221744504308,1958.846496095056,2163.230155858509,0.8609257726433235
1,1615.24,4,1,1.008693229309061,1.273686810089457,82.11927716474372,18.61657861339109,20.57411126122221,1958.846496095056,2163.107644145385,0.7694054098126356
1,1893.82,4,1,1.085537194828006,1.511735458990868,80.40193125736222,18.61397655026801,20.57600503725231,1958.846496095056,2162.974923122835,0.8389988108297349
1,1782.65,4,1,1.645888772085013,1.830885523875944,74.97622871394906,18.61137447838124,20.57789877313655,1958.860464423074,2162.852411409711,0.8668475400109478
1,1852.95,4,1,2.701741888492461,3.115615627363986,82.3275003983177,18.60877239771633,20.5797924688781,1958.860464423074,2162.719690387161,0.837551685306454
1,1825.28,4,1,-1.66481178405786,-1.516310544686599,87.37245188605273,18.60617030825885,20.58168612448014,1958.860464423074,2162.597178674038,0.8468661932088515
1,998.43,1,1,0.7044199266386942,0.8895190984756073,87.66396441305629,10.96450376495265,11.38347439750962,1958.874432782852,2940.689487339938,0.8425240512834963
1,2731.24,1,2,0.4715375482213223,0.4486953064199659,92.24090939485365,20.31061362392321,17.2571984592121,1958.88840114263,2433.429739152284,0.7706855269897626
1,591.03,4,1,1.570796326794897,1.570796326794897,78.3078004511326,14.56834796572741,15.32778103888767,1958.930306190204,2587.569892880441,0.3248670177397873
1,594.82,4,1,-0.6083929018287856,-0.7623690818681361,87.9475446263999,14.5680461568897,15.32957630224125,1958.930306190204,2587.416753239036,0.6323674676162909
1,542.09,4,1,1.361595023477075,0.9310541537100852,76.48733446617159,14.56774435748983,15.33137155985226,1958.930306190204,2587.253404288204,0.4305997521831097
1,553.03,4,1,-2.81814905928875,-2.637918120089607,82.86293157036505,14.56714037858296,15.3349563263184,1958.944274518221,2586.947125005396,0.3773948618216907
1,592.29,4,1,2.036114461226395,1.952909690187327,79.52739367635155,14.56683819899408,15.33674583520892,1958.944274518221,2586.793985363992,0.183299463798351
1,577.3,4,1,-1.392197749536005,-1.810370877975952,73.51866607893128,14.56653643725705,15.33854106990012,1958.944274518221,2586.640845722587,0.3964657865874186
1,456.58,4,1,1.479048362247183,1.456684924653983,77.56612912392625,14.56623427641611,15.34033056736986,1958.958242878,2586.487706081183,0.3558384579161062
1,497.64,4,1,-1.788358299185201,-2.068358471591614,86.90246230170007,14.56593253350565,15.34212579061237,1958.958242878,2586.324357130352,0.2497187512778343
1,553.51,4,1,0.9225904184288892,1.230504413075436,82.23231263439817,14.56563039140941,15.34391527666878,1958.958242878,2586.171217488948,0.3410352362467348
1,541.11,4,1,-2.394712683421142,-2.469489717750846,87.22173792651348,14.56526764198607,15.3457155822576,1958.972211206017,2586.018077847543,0.285446724170629
1,564.74,4,1,0.515851434282437,0.2778625358735026,85.5638843715817,14.5649659269135,15.34751078820896,1958.972211206017,2585.864938206139,0.3675312796455333
1,563.63,4,1,-2.541072408152154,-2.545262309961807,86.60698361786653,14.56466381253386,15.34930025702713,1958.972211206017,2585.711798564735,0.3352579090718604
1,597.68,4,1,2.37731819651079,1.914250268424733,81.92691855848967,14.56067900927338,15.37260804485116,1959.028084613369,2583.700564607625,0.2788457718593724
1,495.55,4,1,1.201913716783791,1.163304312557012,80.1243002792636,14.56037743486247,15.3744031651283,1959.028084613369,2583.54742496622,0.3216793058258864
1,517.71,4,1,0.266563645913128,-0.2284442544941397,81.30621501459774,14.56007546053221,15.3761925485363,1959.028084613369,2583.384076015389,0.2746164065008322
1,548.51,4,1,-0.7872103076043162,-0.3577525339849849,81.8416461866451,14.55977390491523,15.37798765743962,1959.028084613369,2583.230936373985,0.1682209639422788
1,2308.65,1,2,-1.06416186489807,-0.9754707370183788,90.11901549081416,5.523123135799526,19.18781082863858,1959.069989660943,2247.681563438275,0.7629449106727321
1,1251.07,1,1,1.570796326794897,1.570796326794897,83.46380433010707,10.57394858058577,11.33671235504621,1959.279514898811,2931.133573716309,0.5942993027531928
1,1463.13,1,2,-1.151302912237528,-0.9390285459777762,100.5281940910977,27.88067329155933,12.32625891173067,1959.461103417124,2882.179935014063,0.8462747498719149
1,939.98,1,2,1.570796326794897,1.570796326794897,86.09138322996907,14.53106795232319,15.62190208701971,1959.614755247641,2559.392198862046,0.3504285305257768
1,2300.1,1,2,1.570796326794897,1.570796326794897,92.03466923969468,19.85544834512092,17.52472324945927,1959.628723607419,2408.641535863638,0.750094108527247
1,1744.12,4,1,1.570796326794897,1.570796326794897,84.04881246252917,19.85094136247944,17.52777657905871,1959.628723607419,2408.396512437391,0.7626629082577929
1,1577.66,4,1,0.2626341311327013,0.8707824032204939,83.2377333907982,19.84856821440861,17.52937424467838,1959.642691967197,2408.263791414841,0.737097226318184
1,1760.93,4,1,1.790005629063785,2.388316482580302,85.01457165062939,19.84625815197773,17.53096483914199,1959.642691967197,2408.141279701717,0.8288067853088276
1,1667.96,4,1,-2.774189224444769,-2.034778691829729,85.88514307481009,19.8438850147808,17.53256243223834,1959.642691967197,2408.008558679167,0.7334713356442452
1,1599.19,4,1,-0.4780080200016515,0.1170829796030493,78.39703897980714,19.84157496269777,17.5341529559864,1959.642691967197,2407.886046966043,0.8979784169113261
1,1548.85,4,1,2.111162107668801,2.747842115184373,82.05780173387905,19.83689114501825,17.53733523163499,1959.656660295215,2407.620604920942,0.778293392195699
1,1737.66,4,1,2.548478856673546,-3.055384019367768,79.72966767468054,19.83451802947065,17.53893267971587,1959.656660295215,2407.498093207819,0.8642966109193804
1,1686.63,4,1,0.3192804477713328,0.8962613012408202,85.39532270630751,19.82983489319154,17.54212043765176,1959.670628654993,2407.242860472145,0.8815700542899214
1,1756.13,4,1,2.991694054406088,-2.496223658112672,82.62694523898121,19.82752422247576,17.54370505134042,1959.670628654993,2407.110139449595,0.7788316528681071
1,1583.31,4,1,2.000864061848498,2.6220159657626,82.77964227693546,19.82515112841787,17.54530235444632,1959.670628654993,2406.987627736471,0.8165740977406664
1,1831.83,4,1,1.233702542956973,1.971647258250368,81.12178872200366,19.82284111737281,17.54689259543401,1959.684597014771,2406.854906713921,0.8176855593816489
1,1761.58,4,1,1.018952887063024,1.614971505538352,82.6309113958112,19.82046803398923,17.54848982606723,1959.684597014771,2406.722185691371,0.7153446415145243
1,1689.26,4,1,1.180592661266403,1.710486508068552,82.88672851134493,19.81578431098989,17.5516714565903,1959.684597014771,2406.466952955697,0.7754434778523006
1,1747.76,4,1,2.530634377870734,-3.113435250984467,83.89413234615995,19.81347432022861,17.55326155625763,1959.698565342789,2406.344441242574,0.8468430661612851
1,1796.34,4,1,-2.480049401433569,-1.71755235616225,79.81097388969515,19.81110125809539,17.55485864197652,1959.698565342789,2406.211720220023,0.8929079007293008
1,1739.75,4,1,-0.443356525035154,0.1843603354916439,88.31243105475808,19.8087282013741,17.55645569101655,1959.698565342789,2406.078999197473,0.7618362300189431
1,1668.65,4,1,0.5965586236724291,1.132172807186416,86.26787720890319,19.7923679537042,17.56759455691808,1959.726502062345,2405.1805799679,0.7964705404278494
1,1758.14,4,1,-0.5689573928116922,0.2015307389703823,82.95415317745459,19.78999493892477,17.5691913162709,1959.726502062345,2405.058068254777,0.8778867358276923
1,1650.19,4,1,-1.020718419789911,-0.247144446203744,81.66515220771097,19.78768500324117,17.57078102706765,1959.740470390362,2404.925347232227,0.8329566762146106
1,1526.79,4,1,-0.833634552359613,-0.3564695870468671,82.03003863606916,19.78531199883676,17.57237771402354,1959.740470390362,2404.802835519103,0.9420867702821496
1,1376.51,1,2,-1.005267363357752,-0.2461144887882813,93.00637766303986,27.79484392774559,12.56003249245046,1959.75443875014,2870.439229173065,0.7961475968043027
1,2260.48,4,1,0.805594599414928,0.3159317598550658,80.65576529448097,5.268820919275194,20.07950121886565,1960.592539669855,2186.497172042537,0.7619520992387282
1,2268.2,4,1,-1.011717418690262,-1.624593761367672,83.45190585961714,5.268154037917255,20.08170903251862,1960.592539669855,2186.35424171056,0.753915750436752
1,2222.68,4,1,1.64748983026334,1.137822554097762,80.71922380376066,5.266820263563077,20.08612522501349,1960.606508029633,2186.047962427752,0.7358016176992805
1,2254.67,4,1,-0.0177783557109221,-0.6132005176646497,85.63329211610633,5.266153370559563,20.08833360386207,1960.606508029633,2185.905032095774,0.7560568095368354
