№ испытания,Модуль сигнала,Тип_измерения,Количество импульсов,Фаза Hor,Фаза Ver,Уровень шума,Азимут,У.М.,Секунда,Дальность (м),Доля сигнала в ВП,Тип марсианина
1,3998.45,4,1,1.570796326794897,1.570796326794897,83.50544897682187,25.03803343860965,17.63809980484005,1971.753250271369,2378.115700677045,0.6627839980773502,1
1,3875.37,4,1,2.099897841300435,1.710507672772415,81.87535851969993,25.03639241410414,17.64000801805769,1971.753250271369,2377.972770345067,0.7068356886574464,1
1,3936.02,4,1,-2.3004746615635,-2.703718371187156,88.78836987435574,25.03481641617843,17.64190714626905,1971.753250271369,2377.82984001309,0.6811967062764189,1
1,3634.2,4,1,-0.675602222301754,-1.145091781245418,91.0371807969546,25.02352475810499,17.65523671621849,1971.781186990925,2376.829327689248,0.6736442710956909,1
1,3586.7,4,1,-2.882356681305904,2.954462031850991,82.14902334096857,25.02194886787242,17.65713568095071,1971.781186990925,2376.686397357271,0.7094141459838839,1
1,3450.98,4,1,1.607894162856087,1.156527237241654,84.61002365397141,25.0203079792306,17.6590436830954,1971.795155318943,2376.543467025293,0.7599875635457464,1
1,3324.6,4,1,0.0097772243587007,-0.4615085128258058,82.7935238258404,25.01873211584598,17.66094260698934,1971.795155318943,2376.400536693317,0.7847585147459201,1
1,3379.93,4,1,-1.285607257570527,-1.833892318602901,85.78003991881562,25.01709125428453,17.66285056695769,1971.795155318943,2376.267815670766,0.7151650533068623,1
1,3393.17,4,1,-2.47924303066206,-2.817326278250118,81.22094264275317,25.01551541771774,17.66474945002597,1971.795155318943,2376.124885338788,0.7393941112961139,1
1,3600.1,4,1,3.098420355614768,2.759548639605728,87.67982904037622,25.01387458320587,17.66665736783072,1971.809123678721,2375.98195500681,0.6991126276556298,1
1,3568.15,4,1,2.714456804909243,2.328152248615794,78.31969892162252,25.0122987734268,17.66855621008591,1971.809123678721,2375.839024674834,0.7034048068710628,1
1,3602.07,4,1,2.526413083625674,2.1747774897847,91.04511311061457,25.01065796593373,17.6704640857398,1971.809123678721,2375.696094342857,0.7309016473847925,1
1,1390.84,1,1,1.570796326794897,1.570796326794897,82.28982190843287,26.73614249238046,10.04758300501486,1972.521509455715,3169.316762647155,0.6622404918619703,1
1,1407.7,1,2,2.497119136275611,1.583413284832307,95.06679613621466,22.25390067988535,12.68655613438003,1972.563414503288,2810.908745904495,0.9186535486844196,1
1,1337.09,1,1,1.570796326794897,1.570796326794897,94.40246486719296,30.95908703072417,9.936673593337495,1972.68912964601,3128.009896705697,0.6921756149328435,1
1,1279.18,1,1,2.588014314602004,1.334878969250078,88.84389606997544,26.66811178833431,9.62882690039656,1972.703098005788,3162.466316021668,0.7240251399165092,1
1,1285.27,1,1,-0.2221666541361104,-1.655974697458121,84.084507873999,30.83867647148996,9.981134630722504,1972.856749836305,3120.842961487975,0.6455066709646362,1
1,1237.82,1,1,-0.5299623123867993,-1.744647248160268,87.23561947541842,26.65389110082854,9.644332666847305,1972.870718164322,3155.381055279362,0.7499670260055293,1
1,2161.15,4,1,1.210630272969243,-0.6780461335714996,77.68114767199569,-1.393497393693316,14.04178724084752,1973.080243402191,2656.707336319776,0.9487209789936696,1
1,1877.76,4,1,2.601621709498826,0.7872221881403912,78.40893745029707,-1.397146296978472,14.04239131007097,1973.094211761969,2656.646080463213,0.9205679782418676,1
1,2144.9,4,1,-2.940450488234086,1.537742715830285,79.91211088885964,-1.400801132572995,14.04299525289502,1973.094211761969,2656.595033916079,0.9338556467817306,1
1,2176.83,4,1,0.1117502044239818,-1.492370803200738,91.21367477588872,-1.404455992813711,14.04359911725147,1973.094211761969,2656.533778059517,0.933228974070319,1
1,2412.34,4,1,-2.612755552764792,2.186405610808162,79.64836145966595,-1.408110877713152,14.04420290313967,1973.094211761969,2656.472522202956,0.9235220038886136,1
1,2641.59,4,1,0.9531872093743998,-0.4768910253215511,80.59627294203126,-1.430035157548316,14.04788162659443,1973.122148449765,2656.104987063586,0.9148409530706738,1
1,2433.35,4,1,-1.618410281928658,-3.063424102888599,81.20111185860327,-1.433690216322089,14.04848486324189,1973.122148449765,2656.05394051645,0.8953210606396589,1
1,2762.86,4,1,-3.063957637085012,1.617724146809332,82.47623127944196,-1.437345299854921,14.049088021416,1973.136116809543,2655.992684659888,0.9107870720518492,1
1,2846.76,4,1,2.333940136215136,0.877129741843716,88.55634969980187,-1.441000408159344,14.04969110111614,1973.136116809543,2655.931428803327,0.897060694061383,1
1,2880.17,4,1,2.423267344977146,0.9992188458427528,88.79431910960069,-1.444649633244069,14.05029415203363,1973.136116809543,2655.870172946765,0.9081017903745566,1
1,2862.18,4,1,-2.752662006737634,2.108717052288156,80.57644215788136,-1.448304791105801,14.0508970749096,1973.136116809543,2655.808917090203,0.8966075399752862,1
1,2782.91,4,1,-0.6729693085724272,-2.10874793373795,83.65417985794612,-1.451959973776703,14.05149991930965,1973.150085137561,2655.747661233642,0.8940984057527526,1
1,2736.83,4,1,2.189834053135039,0.7125816718189408,81.48072591511688,-1.455615547633365,14.05216029153488,1973.150085137561,2655.68640537708,0.9108720005304984,1
1,2633.52,4,1,-0.7000505401374882,-2.05870564821538,81.66118605088099,-1.45927078089654,14.05276297891016,1973.150085137561,2655.625149520518,0.8801419603961207,1
1,2606.96,4,1,-2.611170995497784,2.368693231081224,85.2763380014081,-1.46292603900657,14.05336558780757,1973.150085137561,2655.574102973384,0.8792407230803054,1
1,2741.09,4,1,2.545483220040539,1.288581769687854,88.70706365934113,-1.466593138268852,14.05396801733365,1973.164053497339,2655.512847116822,0.8559501707051447,1
1,2700.03,4,1,1.755493581961508,0.437848749140446,77.96472788533927,-1.470248446157361,14.05457046902197,1973.164053497339,2655.45159126026,0.8798869812917877,1
1,2883.04,4,1,1.253516711723208,-0.1603147428940041,82.87483004085499,-1.473903778930358,14.05517284223049,1973.164053497339,2655.390335403698,0.8324385079796196,1
1,3047.35,4,1,2.740364800119104,1.451116165289033,83.8029107390704,-1.477559136600377,14.05577513695855,1973.178021857117,2655.329079547137,0.8743156688314838,1
1,3059.84,4,1,-1.058783525695632,-2.312047682686056,85.10975941454893,-1.48121451917995,14.05637735320551,1973.178021857117,2655.267823690575,0.834945751752051,1
1,1180.47,1,1,1.570796326794897,1.570796326794897,84.33834191111775,26.64387750013408,10.29386442803448,1973.415483782781,3133.349365535994,0.7206585612829279,1
1,379.21,1,1,2.502864678779031,1.430925794885015,84.05277861935917,17.70093092585674,11.05627376676028,1973.415483782781,2927.774710914841,0.0772101501891887,1
1,1495.62,1,1,-2.261619132914458,1.536340307865756,80.60618833410622,26.63554696184041,10.19478323659415,1973.597072301094,3125.355476254689,0.7313393375506794,1
1,645.56,1,1,-0.1963532716449296,-1.474347654975402,85.0740640030791,30.75862649203062,10.36310891923073,1973.611040660872,3090.470265942786,0.2676663037606166,1
1,6868.69,1,2,-2.954974864418785,2.799664340491161,97.94027675953544,-2.025784247289555,14.16764091431441,1973.750724131611,2646.33467794199,0.8323242597252964,1
1,2900.05,1,2,2.102205148222627,-2.989420644881534,97.4464902342029,23.76880534028128,19.07462008417993,1974.56088836353,2272.071603659269,0.8492219409767015,1
1,2751.18,4,1,1.570796326794897,1.570796326794897,82.96605164794454,23.76579862553137,19.07793142286854,1974.56088836353,2271.836789542449,0.8415210373730326,1
1,2719.41,4,1,-1.880884684741996,-2.594827652062094,83.49156742791693,23.76397954648359,19.0799062915921,1974.56088836353,2271.693859210472,0.8396896710196977,1
1,2559.22,4,1,-2.514456782960813,3.074541864368816,82.85698233512008,23.76222541935351,19.0818725959933,1974.574856723308,2271.550928878495,0.7864445281974729,1
1,2675.82,4,1,-2.976880458268361,2.467530201270914,85.24262566835328,23.76040635719416,19.08384741886518,1974.574856723308,2271.418207855944,0.8420909719394367,1
1,2489.51,4,1,-0.1870878336947947,-0.939138396025548,81.60169369843129,23.74962031988902,19.09566745183505,1974.588825051326,2270.581044482934,0.8779909279942046,1
1,2642.98,4,1,1.33552956244047,0.7197236594783325,87.8642553329703,23.74604726467572,19.09960821686652,1974.602793411104,2270.295183818979,0.8290699938326256,1
1,2429.1,4,1,-0.2003371765277927,-0.8401747979741354,75.41647212207688,23.74429322105768,19.10157429868353,1974.602793411104,2270.152253487002,0.866866708957467,1
1,2357.68,4,1,2.923987162160341,2.113983617695249,78.62905915436099,23.74247337880175,19.10354322002266,1974.602793411104,2270.019532464451,0.8685229948946293,1
1,2580.29,4,1,-0.5069121788701686,-1.103910467556909,90.15471090228397,23.74065440888686,19.10551778985187,1974.616761770882,2269.876602132474,0.8384415101272932,1
1,2431.95,4,1,-3.024581920571079,2.643886572696541,86.31348801244796,23.73890039014253,19.10748380481792,1974.616761770882,2269.733671800497,0.8524833190092855,1
1,2406.8,4,1,1.183967978882208,0.2885305262316549,77.01681640297397,23.73708143687599,19.10945832888447,1974.616761770882,2269.600950777947,0.8304776557171167,1
1,2408.0,4,1,-1.328468333590554,-2.00366073744244,83.81282613114534,23.73532657058481,19.11141862778969,1974.6307300989,2269.458020445969,0.8850371287292637,1
1,2435.1,4,1,2.871213554397333,2.142664267501569,78.98403019064423,23.73350763390784,19.11339310610644,1974.6307300989,2269.315090113992,0.8366716049672034,1
1,2215.79,4,1,-0.3279492005545249,-1.087280258620767,90.77938060300586,23.73168870555002,19.11536756118698,1974.6307300989,2269.172159782014,0.8117792130724955,1
1,2387.6,4,1,-1.164880124239287,-2.031401871372398,87.12655016259396,23.7299347280856,19.11733346503889,1974.6307300989,2269.039438759464,0.8328741085271892,1
1,2295.23,4,1,-2.321167648057563,-2.990456585048864,89.57168584827686,23.72629604857273,19.1212765887665,1974.644698458678,2268.753578095509,0.8297348357831774,1
1,2364.56,4,1,3.013780184214131,2.249012996913234,87.90589997968509,23.72454209576417,19.12324242584879,1974.644698458678,2268.620857072959,0.8659931116856148,1
1,2399.26,4,1,2.887314265852707,2.235877557881249,79.8625339284849,23.72272320873236,19.12521676626617,1974.644698458678,2268.477926740981,0.8089470176609972,1
1,2404.03,4,1,-2.736687094459003,2.841898530868465,81.2387903484881,23.72096927232131,19.1271825590886,1974.658666818456,2268.334996409004,0.8373030651133846,1
1,2431.13,4,1,-1.875150921962805,-2.724238374253952,84.27091724500808,23.7191495374613,19.12915118205822,1974.658666818456,2268.202275386453,0.873650855774946,1
1,2552.79,4,1,-0.9514898319272612,-1.695150775499962,78.07578027657873,23.71733067511608,19.1311254535717,1974.658666818456,2268.059345054477,0.8133167043100061,1
1,2292.54,4,1,0.5170195896075163,-0.2917813110719484,76.2652296836927,23.71557676322482,19.13309117967529,1974.658666818456,2267.916414722499,0.8527952990851684,1
1,2403.12,4,1,2.147977019466466,1.402820286477477,81.50253977768178,23.71375791728802,19.13506540551498,1974.672635146474,2267.783693699948,0.8842707287883133,1
1,1270.9,1,1,-1.948183996031928,-2.617413862847056,92.31626637462328,26.55697416886123,10.54589536551808,1974.70057186603,3078.954164909182,0.6397734089965728,1
1,1456.83,1,1,-0.2175237154325053,-1.48188747250685,92.45706494208758,16.31094384249042,11.30736640274602,1975.440894330819,2926.733361353292,0.7460677236428879,0
1,1323.35,1,1,-1.422827135279055,-1.723269229314424,86.31943724769295,16.18040319884962,11.34518768944619,1975.608514521114,2932.123876730724,0.77175830012407,0
1,789.61,1,2,0.6177285802645651,0.1258219965937621,94.52739880733732,16.25566804355796,12.26730695557536,1975.720261304057,2859.239616731697,0.5136344069825176,1
1,1436.47,1,1,1.570796326794897,1.570796326794897,84.26496800976311,16.03751039726486,11.27417233102692,1975.790103039427,2937.493973489301,0.7099165469637112,0
1,826.37,1,2,0.2757484086194122,-0.1283845530538023,94.68406200212156,-4.06275491760609,14.51597169074302,1975.804071399205,2616.349936155024,0.2448415590269201,1
1,499.71,4,1,1.570796326794897,1.570796326794897,84.53466667420177,-4.069372589196456,14.5170303688988,1975.818039758983,2616.258052370183,0.1988434270844892,1
1,517.62,4,1,-1.909961204521234,-0.1697744827147605,94.64043427699175,-4.073133771255151,14.51763240467291,1975.818039758983,2616.207005823047,0.1679983114305384,1
1,561.17,4,1,-0.1524947395223867,0.6795181634854195,78.72424691828053,-4.076900921439181,14.51823421721291,1975.818039758983,2616.155959275913,0.2838732271336208,1
1,536.95,1,2,-2.557234404115473,-0.8842502359640719,93.5001641883724,21.99317991263445,14.06975180003747,1975.832008087001,2674.165255439868,0.807404075959513,1
1,732.26,4,1,1.570796326794897,1.570796326794897,89.53004120156207,-4.100206963370301,14.52195905668512,1975.845976446778,2615.82926137425,0.6828474364554423,1
1,625.75,4,1,-0.9020581226200372,0.4020512608854108,80.24526806257799,-4.103974380244732,14.52256027130951,1975.845976446778,2615.778214827115,0.8327528618713875,1
1,578.59,4,1,2.879600769020866,-1.872498609409068,85.04431782685425,-4.107741834276768,14.52316140272786,1975.859944806557,2615.727168279981,0.6056793373157644,1
1,634.82,4,1,1.496857289136956,3.073606331830437,85.46274737241718,-4.111509325480157,14.5237624509387,1975.859944806557,2615.676121732846,0.7001093464270577,1
1,581.21,4,1,1.702372726246503,2.404537442872879,80.00531557436419,-4.115270922311634,14.52436355756318,1975.859944806557,2615.625075185711,0.8441752667614907,1
1,546.89,4,1,1.844701541304468,3.131480259998577,81.3736396807074,-4.119038487859732,14.52496443948458,1975.859944806557,2615.56381932915,0.7723957178918511,1
1,580.75,4,1,-1.558970588835242,-0.2029187271737683,80.6894776275358,-4.145400733761265,14.52917432293302,1975.887881494352,2615.206493499206,0.930415124504084,1
1,602.89,4,1,-1.612724298667745,-0.1507886040858026,82.07961559644392,-4.149168597419317,14.52977453937043,1975.887881494352,2615.145237642644,0.9710530216361772,1
1,785.67,4,1,1.071122772138061,2.121391602203806,86.66052673507126,-4.152936498399926,14.53037467258431,1975.90184985413,2615.094191095509,0.9428272322597128,1
1,765.33,4,1,-0.8432079753350054,1.162052474135298,86.63474671567639,-4.156704436716847,14.53097472257321,1975.90184985413,2615.043144548375,0.9846931072955653,1
1,732.43,4,1,1.823489225125958,-2.527851670661852,80.02911251534407,-4.160472412383831,14.53157468933565,1975.90184985413,2614.99209800124,0.9446726339497782,1
1,938.52,4,1,-1.169943920425089,0.5248107786399002,81.10989025151372,-4.186837533617394,14.5357781689882,1975.929786541926,2614.62456286187,0.9583135752622844,1
1,876.16,4,1,-2.237835395963404,-1.015015592131959,75.95586945095421,-4.190605808603975,14.53637747013783,1975.929786541926,2614.573516314735,0.979945431587663,1
1,2037.15,1,2,3.091835532335076,-1.232266058428827,95.32856248699336,23.07862313715046,19.79464790704795,1975.943754901704,2220.055172128937,0.5180127076620714,1
1,312.81,1,1,1.570796326794897,1.570796326794897,78.05396641401384,30.21749356047689,10.72475382159457,1975.9716915895,2992.848849202248,0.703236738057736,1
1,1192.95,1,1,-3.027319210103683,0.2322191821405966,85.3576442164227,15.66601082333993,11.10491081388829,1976.209153515164,2949.540958613108,0.7085632958321308,0
1,1524.64,1,1,1.570796326794897,1.570796326794897,79.10499797395863,26.35911866385636,11.31417431821822,1976.712014054289,2994.635478351965,0.5416138992177069,1
1,666.33,1,1,-0.2911839867361525,-1.584601769021896,88.7764714038658,15.18164226326641,10.90137832370911,1977.005349387305,2972.69567239344,0.5118991997446486,0
1,809.58,1,2,-1.557671127246795,-2.437236835948266,92.25677402217356,15.31622536808869,12.56878259555265,1977.075191122675,2821.730613897066,0.5739244312494322,1
1,2187.01,1,2,1.570796326794897,1.570796326794897,93.28599171955348,-5.432558228779099,14.67761088461408,1977.159001217822,2598.177365375046,0.7478187403751757,1
1,1305.98,1,2,1.570796326794897,1.570796326794897,92.69900050871638,21.89950103983486,14.74825788117902,1977.186937937378,2617.728192927664,0.7451645583808408,1
1,1474.04,4,1,-1.745874471342161,0.8815887521556518,80.3047604150277,22.3058962598901,20.49899354620729,1977.340589767895,2168.651299164221,0.636767274036358,1
1,1699.05,4,1,2.460526487103654,-1.375456548673401,79.8189062033551,22.30382196062683,20.50098838209845,1977.354558095913,2168.508368832244,0.4742868271653572,1
1,1583.65,4,1,0.4426560812571115,2.936884373892672,85.40722117679746,22.30174766252023,20.50298319104925,1977.354558095913,2168.375647809694,0.5523850232703602,1
1,1501.13,4,1,-1.136386594787082,1.3776180139299,95.44953027030778,22.29967336555897,20.50497797306321,1977.354558095913,2168.242926787143,0.5630122307677241,1
1,1658.66,4,1,-2.042263142324135,0.3602316655141539,85.26047337408818,22.29759994010813,20.50697840315729,1977.354558095913,2168.099996455166,0.5312800279510561,1
1,1797.85,4,1,-2.718180611585692,-0.1734695232259151,86.25994489524324,22.29345135181737,20.51096783254756,1977.368526455691,2167.824345100638,0.4529566638537189,1
1,1678.17,4,1,-3.032353067792266,-0.3750904725589134,86.05370474008426,22.29144195596695,20.51295454920378,1977.368526455691,2167.691624078088,0.5543800153682195,1
1,1575.24,4,1,2.082990311921073,-1.666789063959132,79.07128564090381,22.28936766456625,20.51494919740404,1977.368526455691,2167.548693746111,0.4063937043895002,1
1,1633.41,4,1,3.053066263584619,-0.5231937250118632,80.78069923462536,22.2872933742429,20.51694381868852,1977.382494815469,2167.41597272356,0.4524553568759147,1
1,1692.64,1,1,0.1054763401102379,2.624389057462237,86.07155244581917,26.26439158266549,11.57057952204113,1977.424399863043,2964.681364493281,0.5947913869046331,1
1,1749.05,4,1,0.7385293115979301,-0.4515038011567181,83.88620003249999,26.2610625559508,11.5821668126953,1977.452336550839,2963.456247362047,0.5245716347296574,1
1,1551.07,4,1,-1.316152203702827,-2.494975006393076,87.85037378406538,26.26058285988562,11.58387273733661,1977.466304910617,2963.282689101788,0.479095630084671,1
1,1709.06,4,1,0.0845158458263376,-1.262068163247766,87.95349386164486,26.2600973723489,11.58552118890456,1977.466304910617,2963.10913084153,0.5710943031520286,1
1,1598.96,4,1,-1.639063010308505,-2.83184457866037,81.13170411407862,26.25961190346686,11.58716963013525,1977.466304910617,2962.935572581272,0.5504913133513393,1
1,1474.51,4,1,3.106427898739557,1.931164242799029,84.42361428296233,26.25919069225182,11.58880836469998,1977.480273238634,2962.762014321014,0.7059208806855166,1
1,1656.02,4,1,1.411305774555451,0.2968069872432469,86.64069595092136,26.25870526069018,11.59045678551704,1977.480273238634,2962.588456060756,0.5760817516578339,1
1,1532.88,4,1,0.1064968944864953,-1.202452093158777,85.81771840870043,26.25821984777873,11.59210519600204,1977.480273238634,2962.414897800497,0.6200915205947259,1
1,1724.35,4,1,-0.9827995942898792,-2.269469853309518,86.47808352089216,26.25773445351592,11.5937535961567,1977.494241598413,2962.24133954024,0.4658783875826206,1
1,1544.87,4,1,-2.041995675949267,3.135704571008496,85.82961687919037,26.25724907790024,11.59540198598277,1977.494241598413,2962.067781279981,0.6669932556293297,1
1,1561.66,4,1,-2.709358016756496,2.333898229315795,87.0730070453892,26.25682796005196,11.59704067040225,1977.494241598413,2961.894223019723,0.5307968654711166,1
1,1628.01,4,1,2.829290227249817,1.574628432844315,85.97239852506966,26.25634262174195,11.59868903983188,1977.494241598413,2961.720664759464,0.6177999975740491,1
1,1647.42,4,1,1.851174536580851,0.6735192501584624,85.35169498117773,26.25537200104825,11.60198574772262,1977.50820995819,2961.373548238948,0.531707265123608,1
1,1710.68,4,1,0.3358660493459062,-0.8415007206161269,82.12720947840369,26.25488671866151,11.60363408618721,1977.50820995819,2961.19998997869,0.5041806869331824,1
1,1795.43,4,1,-0.278843597063397,-1.524743152688305,85.4191196472874,26.25446569414456,11.60527272050405,1977.522178286208,2961.026431718431,0.4998261532884793,1
1,1760.12,4,1,-0.4227723373579241,0.8754497849215331,82.53374055347668,14.78446368981695,12.76885244336647,1977.773608571651,2801.904134989921,0.3906214491138124,1
1,1464.3,4,1,2.585365614448831,-2.417998635149942,75.57313531686111,14.78149283587955,12.76997653377011,1977.773608571651,2801.791832586224,0.4163920036657092,1
1,1722.24,4,1,-0.2984095468165305,0.9586311140286972,81.65920297246599,14.7785824485318,12.77109536957167,1977.787576931429,2801.679530182527,0.3111502507437705,1
1,1532.45,4,1,-2.943590665675986,-1.680354611942575,84.8142807307154,14.77567207693761,12.77221415108037,1977.787576931429,2801.567227778831,0.4083997711972777,1
1,1592.12,4,1,1.610078864487006,2.927707236763669,84.76866992717062,14.77276172108636,12.77333287829858,1977.787576931429,2801.465134684562,0.4722655389393018,1
1,1603.81,4,1,0.4297888059721733,1.689276778189406,82.03202171448416,14.76979093237902,12.77445674611812,1977.801545259447,2801.352832280865,0.4229812101361234,1
1,1670.84,4,1,-0.2874156341557025,1.031522813668337,86.8132237730255,14.766880608426,12.77557536368358,1977.801545259447,2801.240529877169,0.3516645310900645,1
1,1598.71,4,1,-1.578623417380471,-0.3958974187116604,81.052380977479,14.76397030018386,12.77669392696573,1977.801545259447,2801.128227473472,0.489083564676181,1
1,1387.73,4,1,0.6417684329277591,1.92660445219988,74.90285481259441,14.76106000764197,12.77781243596695,1977.801545259447,2801.015925069775,0.4545091394001108,1
1,1881.62,4,1,0.6681721340818875,1.782601851057103,81.94080010739461,14.75814973078972,12.7789308906896,1977.815513619224,2800.903622666079,0.436878269760046,1
1,1764.4,4,1,2.911611491636808,-2.199363834914091,83.55304285878162,14.75517902326062,12.78005448060909,1977.815513619224,2800.791320262383,0.3894639959027946,1
1,1651.6,4,1,-0.4203903156647307,0.7910942596151407,84.94119774927476,14.75226877819912,12.78117282570302,1977.815513619224,2800.679017858686,0.4014844387010085,1
1,1620.29,4,1,3.091107425414934,-2.094392993017441,82.4881297499319,14.74935854879523,12.78229111652556,1977.829481947242,2800.56671545499,0.4629145003445995,1
1,1440.61,4,1,1.053062449191327,2.190438430627618,83.04537478454414,14.74644833503833,12.78340935307907,1977.829481947242,2800.454413051293,0.4817580422016266,1
1,1724.39,4,1,-0.6180827575068988,0.534538274503878,81.46089513096697,14.74353469732796,12.78446992983274,1977.829481947242,2800.352319957023,0.4264721139167281,1
1,1657.81,4,1,-1.810355622955386,-0.4939293402335714,77.48085675208166,14.74056407112304,12.78559324200664,1977.829481947242,2800.240017553328,0.4458235018519263,1
1,800.3,4,1,0.5663700757221318,2.480985766814747,88.55436662138689,21.85995237433184,15.10292261517806,1977.98313380952,2584.895053810578,0.2857031401241528,1
1,704.14,4,1,-1.557652612843296,0.4656757917255998,78.29788505905763,21.85963496055631,15.10471579731017,1977.98313380952,2584.741914169174,0.4359892595311123,1
1,851.6,4,1,2.945606337451878,-1.521823929146615,84.13408483437375,21.8590626631755,15.10828859335226,1977.997102137537,2584.425425576938,0.4539461829483076,1
1,769.89,4,1,-0.6883536309663106,1.21770867685378,77.99447406156413,21.85874530100554,15.11008175516842,1977.997102137537,2584.272285935534,0.4763077692237857,1
1,797.4,4,1,-2.120090213541773,-0.2594264137722615,81.5580659733015,21.85849105394355,15.1118670738344,1977.997102137537,2584.11914629413,0.4420732322360186,1
1,974.8,1,1,3.070345702452252,2.842273817802659,84.21935720621833,14.15793505357253,10.45245486270716,1978.388215925479,3012.859095679079,0.1275635821638403,0
1,958.39,1,2,2.344801427863022,1.41332091805409,97.92242905380054,14.28609206751954,12.87311987748997,1978.430120941293,2783.854075923065,0.1934700037783016,1
1,1368.23,1,2,1.570796326794897,1.570796326794897,94.3152094169334,-6.854599026772915,14.8644341062431,1978.569804443792,2580.627562470112,0.1940497057513078,1
1,938.27,4,1,1.570796326794897,1.570796326794897,76.46155444677672,-6.865149729332926,14.86574824851209,1978.58377280357,2580.505050756988,0.1779491503310601,1
1,914.46,4,1,0.2902858176861251,-1.63458309265466,85.04630090526923,-6.868986350440299,14.86622334352818,1978.58377280357,2580.46421351928,0.2377423536901624,1
1,912.86,4,1,-1.617844626601022,2.83103949720128,83.04140862771416,-6.892006849683327,14.86906635419829,1978.611709491366,2580.188562164752,0.4725941190204309,1
1,1082.88,4,1,0.5853585901297148,-1.329187790390985,91.00148538548478,-6.89584378984314,14.86954084577095,1978.611709491366,2580.147724927044,0.3523197740641015,1
1,1001.61,4,1,-2.79287458884677,1.403547768587003,86.83702071400538,-6.899680590947606,14.87000950201014,1978.611709491366,2580.106887689337,0.4022842802564912,1
1,967.35,4,1,1.053597966641334,-1.090970904610443,85.2763380014081,-6.903457983111869,14.87048620203303,1978.625677851144,2580.055841142202,0.5035298713252863,1
1,952.95,4,1,-0.2230786132118367,-2.260908771435185,91.09072391415933,-6.907295059632624,14.87096043629066,1978.625677851144,2580.015003904494,0.4224352037018183,1
1,887.62,4,1,-0.4267120570169792,-2.720942103240485,76.84627165928481,-6.911132181847613,14.87143458432504,1978.625677851144,2579.974166666787,0.5933383360956505,1
1,1020.83,4,1,0.0363132737456298,-2.160843411241454,80.95521013514448,-6.914969349771106,14.87190864613388,1978.625677851144,2579.923120119652,0.4913435526816858,1
1,930.82,4,1,1.089493952883163,-1.011782234758315,84.99870702330948,-6.918806378163898,14.87237687264048,1978.639646179161,2579.882282881944,0.5453178765209734,1
1,961.81,4,1,-2.689652125726037,1.380510774214431,88.05661393922436,-6.922643637437566,14.87285076199997,1978.639646179161,2579.831236334809,0.5023960722330767,1
1,877.59,4,1,0.647115138903394,-1.500667716072499,83.38051503667748,-6.926480942462553,14.87332456512712,1978.639646179161,2579.790399097101,0.483476432926694,1
1,833.06,1,2,-2.831447785120902,2.237975095156953,92.83186676252072,21.79629594339642,15.52092885936968,1978.891076464604,2547.671911639903,0.8658697240412427,1
1,747.58,1,1,1.570796326794897,1.570796326794897,81.22292572116815,13.73349033077805,10.38559813668141,1979.016791607325,3031.858620522641,0.1353261180169313,0
1,1166.42,1,2,2.889835012814407,-2.768972995610103,92.02475384761972,13.76973621269688,13.01675906119427,1979.100601702473,2765.191458290592,0.0149189044780084,1
1,1006.8,1,2,1.570796326794897,1.570796326794897,92.32023253145326,-7.560650904963186,14.96095812992008,1979.25425353299,2572.694929045368,0.970111515039014,1
1,1441.0,4,1,0.1069127842175216,-1.324314832752702,85.15537021809371,26.03891271810328,12.68185866697049,1980.204101235648,2848.724028021933,0.3600333109717835,1
1,1341.1,4,1,-2.673844449182496,2.26945579728616,89.26430869395338,26.03857013549758,12.68349894130129,1980.218069595426,2848.550469761675,0.4521662434802105,1
1,1589.32,4,1,1.102868597054125,-0.4350743202606762,86.12509556302392,26.03816262917848,12.68514305090789,1980.218069595426,2848.387120810844,0.3235153911982954,1
1,1369.6,4,1,-1.518990473870676,-2.987943324686818,87.09283782953912,26.03775514108485,12.68678715165431,1980.218069595426,2848.223771860012,0.4238489137373488,1
1,1297.7,4,1,2.399106483967281,0.9922061907401,78.77580695707026,26.03741198387833,12.68842167238902,1980.218069595426,2848.050213599754,0.4571685529140716,1
1,1459.19,4,1,0.2442328792279534,-1.101659364381019,85.31005033446294,26.0366614118865,12.69170025927586,1980.232037923444,2847.713306388665,0.3492637544943614,1
1,1538.74,4,1,2.514282913759751,1.074580474538869,82.31361884941276,26.03625399687692,12.69334432502813,1980.232037923444,2847.549957437834,0.4153233470981922,1
1,1353.92,4,1,0.7899896980328954,-0.5612587897265908,84.96499469025464,26.03584660008702,12.69498838192841,1980.246006283222,2847.386608487002,0.369580155073911,1
1,1565.22,4,1,-0.7027600295346318,-2.156884999040394,85.91290617261996,26.03550353472013,12.69662285984627,1980.246006283222,2847.213050226744,0.2768872710444385,1
1,1251.97,4,1,-2.176993405216574,2.738955169625243,84.74288990777573,26.03509617446327,12.69826689926249,1980.246006283222,2847.049701275913,0.3933041129406944,1
1,1310.22,4,1,2.614648298315515,1.177168131694972,79.57300447989633,26.03468883242259,12.69991092983163,1980.246006283222,2846.876143015655,0.4122999943639234,1
1,1453.21,4,1,1.242009288767047,0.0054915765945818,90.46010497819246,26.03393914721895,12.70319512265378,1980.259974643,2846.539235804565,0.3918592345914148,1
1,1496.18,4,1,-1.126415433831762,-2.526680883690248,82.50597745566681,26.03359617373683,12.70482955776952,1980.259974643,2846.375886853734,0.3286652311263061,1
